Ba3,Yung Bae,2016,https://www.discogs.com/master/1567778,Electronic|Funk / Soul,Disco|Funk
Dangerous Woman,Ariana Grande,2016,https://www.discogs.com/master/1001638,Hip Hop|Pop,RnB/Swing
Moshi Moshi,Moe Shop,2016,https://www.discogs.com/master/2037907,Funk / Soul,
The Missing Notebook Rhymes,MF DOOM,2016,,Hip Hop,
Untitled Unmastered.,Kendrick Lamar,2016,https://www.discogs.com/master/970164,Hip Hop,
B4E,Yung Bae,2017,https://www.discogs.com/master/1577949,Electronic,Disco|Vaporwave
Bandwagonesque,Ben Gibbard,2017,https://www.discogs.com/master/1230386,Pop|Rock,Indie Pop|Indie Rock|Power Pop
Black Ben Carson,JPEGMAFIA,2017,https://www.discogs.com/master/1246333,Electronic|Hip Hop,Experimental|Trap
Drive It Like It's Stolen,Injury Reserve,2017,https://www.discogs.com/master/1275696,Hip Hop,
Sailorwave II,マクロスMACROSS 82-99,2017,https://www.discogs.com/master/1368176,Electronic,Funk|Nu-Disco|Vaporwave
This Old Dog,Mac Demarco,2017,https://www.discogs.com/master/1154301,Rock,Indie Rock
Westside Doom,"WestsideGunn, MF Doom",2017,https://www.discogs.com/master/1269393,Hip Hop,
アイドル、さくら,マクロスMACROSS 82-99,2017,https://www.discogs.com/master/1358959,Electronic,Nu-Disco|Vaporwave
Black Panther The Album (Music From And Inspired By),Various,2018,https://www.discogs.com/master/1313316,Funk / Soul|Hip Hop|Stage & Screen,Conscious|Contemporary R&B|Soundtrack
Czarface Meets Metal Face,"Czarface, MF Doom",2018,https://www.discogs.com/master/1334083,Hip Hop,
Deathwish,"DJ Muggs, MF Doom",2018,https://www.discogs.com/master/1408851,Hip Hop,
Dirty Computer,Janelle Monáe,2018,https://www.discogs.com/master/1354359,Funk / Soul,
Kamikaze,Eminem,2018,https://www.discogs.com/master/1416558,Hip Hop,
Moe Moe,Moe Shop,2018,https://www.discogs.com/master/1444293,Electronic,House
Summer Touch ,マクロスMACROSS 82-99,2018,https://www.discogs.com/master/1504571,Electronic,Funk|Vaporwave
All My Heroes Are Cornballs,JPEGMAFIA,2019,https://www.discogs.com/master/1636755,Electronic|Funk / Soul|Hip Hop,Abstract|Cloud Rap|Contemporary R&B|Experimental|Hardcore Hip-Hop|Trap
Bae 5,Yung Bae,2019,https://www.discogs.com/master/1581145,Electronic,Disco|Vaporwave
Injury Reserve,Injury Reserve,2019,https://www.discogs.com/master/1567493,Hip Hop,
"Thank U, Next",Ariana Grande,2019,https://www.discogs.com/master/1498712,Hip Hop|Pop,RnB/Swing|Trap
EP!,JPEGMAFIA,2020,https://www.discogs.com/release/16170056,Electronic|Hip Hop,Experimental|Hardcore Hip-Hop|Trap
Music To Be Murdered By,"Eminem, Slim Shady",2020,https://www.discogs.com/master/1669732,Hip Hop,
Pick Me Up Off The Floor,Norah Jones,2020,https://www.discogs.com/master/1754536,"Blues|Folk, World, & Country|Funk / Soul|Jazz|Pop",Contemporary Jazz|Neo Soul|Soul-Jazz
Positions,Ariana Grande,2020,https://www.discogs.com/master/1831958,Hip Hop,RnB/Swing|Trap
Unlocked,Denzel Curry,2020,https://www.discogs.com/master/1700314,Hip Hop,Boom Bap|Gangsta|Pop Rap
By The Time I Get To Phoenix,Injury Reserve,2021,https://www.discogs.com/master/2335459,Hip Hop,Abstract|Experimental|Glitch
EP2!,JPEGMAFIA,2021,https://www.discogs.com/master/2353900,Hip Hop,
LP!,JPEGMAFIA,2021,https://www.discogs.com/master/2352019,Hip Hop,
