Aru First,Aru Takamura,1985,https://www.discogs.com/master/1183921,Electronic|Funk / Soul|Pop,Boogie|City Pop|Funk|Soul|Synth-pop
Plastic Love,Mariya Takeuchi,1985,https://www.discogs.com/master/1347548,Funk / Soul|Pop,City Pop|Funk
Traumatic = トラマティック極東探偵団,Masayoshi Takanaka,1985,https://www.discogs.com/master/452662,Funk / Soul|Jazz,Fusion|Jazz-Funk
Crimson,Akina Nakamori,1986,https://www.discogs.com/master/1024144,Electronic|Pop,City Pop|Synth-pop
Gaps!,Masayoshi Takanaka,1989,https://www.discogs.com/master/1071397,Jazz,Fusion|Jazz-Funk
Paradise Of Replica,After Dinner,1989,https://www.discogs.com/master/182622,Electronic|Rock,Avantgarde|Experimental
Three Cheers For Our Side,Flipper's Guitar,1989,https://www.discogs.com/master/715749,Pop|Rock,Acoustic|Indie Pop
Nail The Pocket,Masayoshi Takanaka,1990,https://www.discogs.com/master/1424716,Jazz,Fusion|Jazz-Funk
4 to 3,Mishio Ogawa,1991,https://www.discogs.com/master/2082346,"Folk, World, & Country|Jazz|Pop|Rock",
Ballade,Masayoshi Takanaka,1991,https://www.discogs.com/master/2059258,Jazz,
Neutral,Anri,1991,https://www.discogs.com/master/1437830,Pop,
Souvlaki,Slowdive,1993,https://www.discogs.com/master/9478,Rock,Dream Pop|Indie Rock|Shoegaze
Mother 2 (ギーグの逆襲),"Keiichi Suzuki, Hirokazu Tanaka, Hiroshi Kanazu",1994,https://www.discogs.com/master/964395,Stage & Screen,Soundtrack|Video Game Music
Neon Genesis Evangelion,Shiro Sagisu,1995,https://www.discogs.com/master/410501,Stage & Screen,Score|Soundtrack|Theme
Neon Genesis Evangelion II,Shiro Sagisu,1996,https://www.discogs.com/master/573211,Stage & Screen,Score|Soundtrack|Theme
Neon Genesis Evangelion III,Shiro Sagisu,1996,https://www.discogs.com/master/457286,Stage & Screen,Soundtrack
Dude Ranch,Blink-182,1997,https://www.discogs.com/master/38017,Rock,Pop Rock|Punk
Cardcaptor Sakura Original Soundtrack,Takayuki Negishi,1998,,Jazz|Pop,Soundtrack
NHKアニメーション カードキャプターさくら オリジナルサウンドトラック2,Takayuki Negishi,1998,https://www.discogs.com/release/17132607,Stage & Screen,Soundtrack
Chrono Trigger: Original Soundtrack,Yasunori Mitsuda,1999,https://www.discogs.com/master/512533,Electronic|Stage & Screen,Breakbeat|Chiptune|Downtempo|Modern Classical|Soundtrack|Video Game Music
Enema Of The State,Blink-182,1999,https://www.discogs.com/master/38033,Rock,Alternative Rock|Pop Rock|Punk
NHKアニメーション カードキャプターさくら オリジナルサウンドトラック3,Takayuki Negishi,1999,https://www.discogs.com/release/17149582,Stage & Screen,Soundtrack
Sweet,Suga Shikao,1999,https://www.discogs.com/release/4432580,Funk / Soul|Pop,J-pop
NHKアニメーション カードキャプターさくら オリジナルサウンドトラック4,Takayuki Negishi,2000,https://www.discogs.com/release/17164195,Stage & Screen,Soundtrack
All Killer No Filler,Sum 41,2001,https://www.discogs.com/master/87580,Hip Hop|Rock,Pop Punk|Pop Rock|Punk
Take Off Your Pants And Jacket,Blink-182,2001,https://www.discogs.com/master/38108,Rock,Alternative Rock|Pop Rock|Punk
Cowboy Bebop CD Box,The Seatbelts,2002,https://www.discogs.com/master/354930,"Blues|Classical|Electronic|Folk, World, & Country|Jazz|Non-Music|Rock|Stage & Screen",Big Band|Bop|Chiptune|Cool Jazz|Dialogue|Free Jazz|Future Jazz|Hard Rock|Harmonica Blues|Modal|Post Bop
Does This Look Infected?,Sum 41,2002,https://www.discogs.com/master/87583,Rock,Pop Punk
blink-182,blink-182,2003,https://www.discogs.com/master/38164,Rock,Pop Rock|Punk
FlyFF: Original Soundtrack,soundTeMP,2003,,Electronic,Modern Classical|Soundtrack
Metaphorical Music,Nujabes,2003,https://www.discogs.com/master/344580,Electronic|Hip Hop|Jazz,Cool Jazz|Downtempo|Instrumental|Jazzy Hip-Hop|Trip Hop
Meteora,Linkin Park,2003,https://www.discogs.com/master/74533,Rock,Nu Metal
Planetes OST,Kotaro Nakagawa,2003,,,
Chuck,Sum 41,2004,https://www.discogs.com/master/87581,Rock,Alternative Rock|Pop Punk|Punk
Encore,Eminem,2004,https://www.discogs.com/master/19892,Hip Hop,Conscious|Pop Rap
Game Sound Museum ~Famicom Edition~ 10 The Legend Of Zelda,Koji Kondo,2004,https://www.discogs.com/release/1227562,Electronic|Stage & Screen,Chiptune|Video Game Music
Samurai Champloo - Music Record Katana,Various,2004,https://www.discogs.com/master/1008829,Electronic|Hip Hop|Stage & Screen,Ambient|Hip Hop|Soundtrack
Samurai Champloo Music Record - Departure,"Nujabes, Fat Jon",2004,https://www.discogs.com/master/112521,Electronic|Hip Hop|Stage & Screen,Downtempo|Instrumental|Jazzy Hip-Hop|Soundtrack|Trip Hop
TV Animation Fullmetal Alchemist Original Soundtrack 1,Michiru Oshima,2004,https://www.discogs.com/master/490319,Stage & Screen,Soundtrack
TV Animation Fullmetal Alchemist Original Soundtrack 2,Michiru Oshima,2004,https://www.discogs.com/master/723185,Stage & Screen,Soundtrack
Aria the ANIMATION OST,choro club,2005,,,
Modal Soul,Nujabes,2005,https://www.discogs.com/master/299354,Electronic|Hip Hop|Jazz,Cool Jazz|Downtempo|Instrumental|Jazzy Hip-Hop
TV Animation Fullmetal Alchemist Original Soundtrack 3,Michiru Oshima,2005,https://www.discogs.com/master/620685,Pop|Rock|Stage & Screen,Soundtrack
Aria the NATURAL OST,choro club,2006,,,
Donuts,J Dilla,2006,https://www.discogs.com/master/68208,Hip Hop,Instrumental
Tokyo Sniper,Ryusenkei,2006,https://www.discogs.com/master/946833,Funk / Soul|Jazz|Pop,Boogie|City Pop|Funk|J-pop|Soul|Soul-Jazz
"Baccano! Original Soundtrack ""Spiral Melodies""",Makoto Yoshimori,2007,https://www.discogs.com/release/13301269,Stage & Screen,
Minutes To Midnight,Linkin Park,2007,https://www.discogs.com/master/74541,Rock,Alternative Rock
Underclass Hero,Sum 41,2007,https://www.discogs.com/master/229064,Rock,Alternative Rock|Pop Rock|Punk
19,Adele,2008,https://www.discogs.com/master/28398,Blues|Funk / Soul|Jazz|Pop,Acoustic|Neo Soul|Piano Blues|Soul-Jazz
Aria the ORIGINATION OST,choro club,2008,,,
One Of The Boys,Katy Perry,2008,https://www.discogs.com/master/90990,Pop|Rock,Pop Rock|Soft Rock
Soul Eater Original Soundtrack Vol. 2,Taku Iwasaki,2008,https://www.discogs.com/release/6079393,Pop,J-pop
Soul Eater: Original Soundtrack 1,Taku Iwasaki,2008,https://www.discogs.com/release/12370202,Stage & Screen,Soundtrack
Tengen Toppa Gurren Lagann Original Soundtrack,Taku Iwasaki,2008,https://www.discogs.com/master/1152969,Stage & Screen,Soundtrack
All The Good Sh** - 14 Solid Gold Hits,Sum 41,2009,https://www.discogs.com/master/753261,Rock,
Dawn Metropolis,Anamanaguchi,2009,https://www.discogs.com/master/166054,Electronic|Pop|Rock,Chiptune|Power Pop|Punk
Fullmetal Alchemist Original Soundtrack 1,Akira Senju,2009,https://www.discogs.com/release/6080070,Stage & Screen,Soundtrack
This Is My Shit,80Kidz,2009,https://www.discogs.com/release/1893234,Electronic,Disco|Electro
坂道のアポロン オリジナル・サウンドトラック = Sakamichi No Apollon Original Soundtrack,Various,2009,https://www.discogs.com/release/15905347,Jazz,
Fullmetal Alchemist Original Soundtrack 2,Akira Senju,2010,https://www.discogs.com/release/6080095,Stage & Screen,Soundtrack
Fullmetal Alchemist Original Soundtrack 3,Akira Senju,2010,https://www.discogs.com/release/6082023,Stage & Screen,Soundtrack
Panty & Stocking With Garterbelt (The Original Soundtrack),Taku Takahashi,2010,https://www.discogs.com/release/2618922,Electronic|Pop,Electro|House|J-pop|Synth-pop
Plants vs. Zombies Original Soundtrack,Laura Shigihara,2010,https://www.discogs.com/release/3693316,Children's|Classical|Electronic|Pop,Classical|Modern Classical|Synth-pop
PPPPPP,SoulEye,2010,https://www.discogs.com/master/402963,Electronic,Chiptune|Parody
Teenage Dream,Katy Perry,2010,https://www.discogs.com/master/271611,Electronic|Pop,Synth-pop
The Social Network,"Trent Reznor, Atticus Ross",2010,https://www.discogs.com/master/288577,Electronic|Stage & Screen,Ambient|Experimental|Industrial|Score
刀語 劇中楽曲集　其ノ壱 = Katanagatari Original Soundtrack Vol. 1,Taku Iwasaki,2010,https://www.discogs.com/release/13581967,Stage & Screen,Soundtrack
Bastion: Original Soundtrack,Darren Korb,2011,https://www.discogs.com/master/371304,Electronic|Non-Music|Rock|Stage & Screen,Acoustic|Downtempo|Glitch|IDM|Industrial|Spoken Word|Video Game Music
Music of the Prohibition Era (1920-1940),Jeremy Sherman,2011,,Jazz,
Born And Raised,John Mayer,2012,https://www.discogs.com/master/443931,Rock,Blues Rock|Country Rock|Folk Rock
Motorway,Fearofdark,2012,https://www.discogs.com/master/2330650,Electronic|Jazz,Chiptune|Fusion
Because The Internet,Childish Gambino,2013,https://www.discogs.com/master/629407,Electronic|Funk / Soul|Hip Hop|Pop,Abstract|Conscious|RnB/Swing
Paradise Valley,John Mayer,2013,https://www.discogs.com/master/586053,"Folk, World, & Country|Rock",Country Rock|Soft Rock
Prism,Katy Perry,2013,https://www.discogs.com/master/609366,Electronic|Pop|Rock,Pop Rock|Synth-pop
Pure Heroine,Lorde,2013,https://www.discogs.com/master/602071,Pop,Indie Pop|Synth-pop
Sailorwave,マクロスMacross 82-99,2013,https://www.discogs.com/master/1224336,Electronic,Vaporwave
True,Avicii,2013,https://www.discogs.com/master/598492,Electronic,House|Progressive House
A Million Miles Away,マクロスMacross 82-99,2014,https://www.discogs.com/master/1208197,Electronic,House|Vaporwave
Bae,Yung Bae,2014,https://www.discogs.com/master/1373409,Electronic|Pop,Disco|Vaporwave
Bulletproof Picasso,Train,2014,https://www.discogs.com/master/735828,Pop|Rock,Folk Rock|Pop Rock
Nagi No Asukara Original Soundtrack 1 = 凪のあすから オリジナル サウンドトラック １,Various,2014,https://www.discogs.com/release/12186480,Classical,Modern
Nagi no Asukara Original Soundtrack 2,Various,2014,https://www.discogs.com/release/12187203,Classical,Modern
Noragami Original Soundtrack,Taku Iwasaki,2014,,Stage & Screen,
Play,Akdong Musician,2014,https://www.discogs.com/release/7770997,"Folk, World, & Country|Pop",Folk|K-pop
Salad Days,Mac DeMarco,2014,https://www.discogs.com/master/671443,Rock,Indie Rock
Transistor: Original Soundtrack,Darren Korb,2014,https://www.discogs.com/master/767956,Electronic|Rock|Stage & Screen,Downtempo|Glitch|IDM|Illbient|Lo-Fi|Shoegaze|Soundtrack|Video Game Music
Ultraviolence,Lana Del Rey,2014,https://www.discogs.com/master/697600,Pop,
VA-11 HALL-A Prologue OST - Sounds From The Future,Garoad,2014,https://www.discogs.com/master/961195,Electronic|Jazz|Stage & Screen,Ambient|Easy Listening|Soundtrack|Synthwave
残響のテロル Original Soundtrack,Yoko Kanno,2014,https://www.discogs.com/master/1497281,Electronic,Soundtrack
残響のテロル Original Soundtrack 2 -crystalized-,Yoko Kanno,2014,https://www.discogs.com/master/1497282,Stage & Screen,Soundtrack
Another One,Mac DeMarco,2015,https://www.discogs.com/master/865270,Rock,Indie Rock
Blurryface,Twenty One Pilots,2015,https://www.discogs.com/master/847527,Electronic|Hip Hop|Pop|Rock,Alternative Rock|Indie Rock|Synth-pop
CHAM!,マクロスMACROSS 82-99,2015,https://www.discogs.com/master/1291955,Electronic|Funk / Soul,House|Nu-Disco|Vaporwave
Ego Death,The Internet,2015,https://www.discogs.com/master/905839,Funk / Soul|Hip Hop,Contemporary R&B
Fake Book,Fake Type.,2015,https://www.discogs.com/master/2234620,Electronic|Hip Hop,Dance-pop|Drum n Bass|Electro Swing|Jazzy Hip-Hop
Kirara EP,Snail's House,2015,https://www.discogs.com/release/8431077,Electronic,Breakcore|Drum n Bass|Dubstep|Happy Hardcore
Luv(sic) Hexalogy,"Nujabes, Shing02",2015,https://www.discogs.com/master/1457350,Hip Hop,Jazzy Hip-Hop
Pure Pure,Moe Shop,2015,https://www.discogs.com/master/1450260,Funk / Soul,
Stories,Avicii,2015,https://www.discogs.com/master/893523,Electronic,Downtempo|House
The Story Begins,Twice,2015,https://www.discogs.com/master/1188875,Pop,K-pop
Undertale Soundtrack,Toby Fox,2015,https://www.discogs.com/master/1053720,Electronic|Stage & Screen,Chiptune|Modern Classical|Soundtrack|Video Game Music
"Awaken, My Love!",Childish Gambino,2016,https://www.discogs.com/master/1112335,Funk / Soul,Contemporary R&B|Funk|Neo Soul|Psychedelic
Ba3,Yung Bae,2016,https://www.discogs.com/master/1567778,Electronic|Funk / Soul,Disco|Funk
BAE 2,Yung Bae,2016,https://www.discogs.com/master/1513999,Electronic,Vaporwave
Bedroom Bedrock,Trial of the Golden Witch,2016,https://www.discogs.com/release/13813955,Hip Hop,
Bitter Suites,Travis Bretzer,2016,https://www.discogs.com/release/9045089,Pop,Indie Pop
